Artist,Artist mbid,Album,Album mbid,Track,Track mbid,Date,Duration
Björk,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Homogenic (US Internet Release),,Hunter,7459dc8f-3705-4dc7-a58d-3bc7a091a80d,2016-05-28 08:44:31,253200.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,By The Evening,6eab104b-8caf-49d0-ac53-1ffa93e10a7c,2016-05-28 07:02:46,230000.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Kids Never Grow Older,,2016-05-28 06:57:11,335160.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Old Hearts,9c405818-f070-44ea-9b92-13f2f75b59f9,2016-05-28 06:54:20,170453.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,I Thought I Heard You Screaming,94278771-96dd-4745-9939-a4a70804ab74,2016-05-28 06:49:21,184626.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Happy Homes,b43998f3-813e-4be8-bc4f-4d34930b0d61,2016-05-28 06:44:46,274800.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Spoon Out My Eyeballs,bedd2c98-d871-48d4-ba75-b3366e56a074,2016-05-28 06:41:43,183440.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Have You Seen My Son?,,2016-05-28 06:36:35,307773.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Wicked Waters,e794a24b-a375-4cd5-ab45-7f670504a40b,2016-05-28 06:33:07,207693.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Slow Coming,2194314c-fcbb-4489-a8fa-1bb9a6ad04eb,2016-05-28 06:21:24,271946.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Chippewa,a189cf57-1b79-4bef-98a2-c915807509a8,2016-05-28 06:18:10,194413.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Always Waiting,43d1c68c-8f5f-44c3-a6d8-7f6669049405,2016-05-28 06:15:50,139880.0
Benjamin Booker,51b13502-903f-4c6c-b0a2-9cccfbfea9b1,Benjamin Booker,7eac08a6-f571-45d3-a6c3-f24d741bf17c,Violent Shiver,2b8aef99-f3a0-478a-9b12-ee18dec94291,2016-05-28 06:13:03,166480.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,Salvation,75c203f0-3276-40d0-ada8-a41b6ebb40c9,2016-05-27 09:08:48,367013.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,Head Up High,3c1a51e3-12d6-4b87-89e3-332d2bb4f82d,2016-05-27 08:59:06,335666.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,Spread Your Love,8d555b93-a5d8-4959-b3e1-c50bcd27fabc,2016-05-27 08:55:21,225333.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,Too Real,9a42a601-0691-456f-92ab-6625b045489d,2016-05-27 08:50:26,295346.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,Take My Time/Rifles,,2016-05-27 08:44:56,329760.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,As Sure as the Sun,df8c2fb1-242a-4887-9420-0cce7f103f66,2016-05-27 08:32:00,352880.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,White Palms,af74cfe6-6c86-4f0d-9862-fde7ae7d4955,2016-05-27 08:27:58,295506.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,Awake,dc676299-1314-4022-a552-7b8f58d33a6d,2016-05-27 08:21:46,372040.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,Whatever Happened to My Rock 'n' Roll (Punk Song),f0180032-6d28-41e3-a63c-06d4a26e6cc0,2016-05-27 08:14:00,278160.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,Red eyes and tears,f3414ac6-df1d-41a1-a68b-686e0eaba978,2016-05-27 08:10:00,240106.0
Black Rebel Motorcycle Club,32b90c92-9978-4a07-90eb-caa4b22f4907,B.R.M.C.,f4427c4c-9971-41a6-9392-efca9ac48555,Love Burns,9fb95f4a-1a84-40c9-8dcf-72b81141c23b,2016-05-27 08:05:56,245493.0
The Aristocrats,e4db2dca-7f9b-452d-a20a-fc20d69ed998,The Aristocrats,4adc7049-c1a6-41bb-99b1-eafc33cac370,Blues Fuckers,36f5ac21-f809-4c2d-8769-5232a55959ec,2016-05-27 07:39:32,299986.0
The Aristocrats,e4db2dca-7f9b-452d-a20a-fc20d69ed998,The Aristocrats,4adc7049-c1a6-41bb-99b1-eafc33cac370,See You Next Tuesday,0dcb420d-1fec-45af-beb2-44c3f78e6d0e,2016-05-27 07:35:00,272333.0
The Aristocrats,e4db2dca-7f9b-452d-a20a-fc20d69ed998,The Aristocrats,4adc7049-c1a6-41bb-99b1-eafc33cac370,I Want A Parrot,17523523-235c-46df-a936-a8a25d3071e0,2016-05-27 07:25:01,598533.0
The Aristocrats,e4db2dca-7f9b-452d-a20a-fc20d69ed998,The Aristocrats,4adc7049-c1a6-41bb-99b1-eafc33cac370,Furtive Jack,58945267-e1b8-4c8e-a01b-a4f3c6cece71,2016-05-27 07:18:09,412640.0
The Aristocrats,e4db2dca-7f9b-452d-a20a-fc20d69ed998,The Aristocrats,4adc7049-c1a6-41bb-99b1-eafc33cac370,Get It Like That,0af03eb2-72d8-4b4f-9c61-6a74d623a471,2016-05-27 07:10:22,466640.0
The Aristocrats,e4db2dca-7f9b-452d-a20a-fc20d69ed998,The Aristocrats,4adc7049-c1a6-41bb-99b1-eafc33cac370,Bad Asteroid,9377f283-ac30-4b36-b1a4-6665091b403e,2016-05-27 07:04:28,353666.0
The Aristocrats,e4db2dca-7f9b-452d-a20a-fc20d69ed998,The Aristocrats,4adc7049-c1a6-41bb-99b1-eafc33cac370,Sweaty Knockers,331187bc-8841-408e-987a-3a7665625ed5,2016-05-27 06:56:19,489560.0
The Aristocrats,e4db2dca-7f9b-452d-a20a-fc20d69ed998,The Aristocrats,4adc7049-c1a6-41bb-99b1-eafc33cac370,Boing!... I'm In the Back,91bb017c-2725-42f9-b9a6-22d7ba9fc20c,2016-05-27 06:51:21,299280.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Cornfield Chase,442c73a5-8b61-40e6-8eb2-bcd913e1b88d,2016-05-26 07:03:18,126959.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Dreaming Of The Crash,ba6f5a1a-d8fc-4a7a-afd0-97c42cdab38b,2016-05-26 06:59:22,235837.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Where We're Going,c6d79b80-94f8-43b0-b4a5-188145e886ac,2016-05-26 06:15:05,461268.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,S.T.A.Y.,7ec780bd-6dea-40ce-9acc-549f4e0d136a,2016-05-26 06:08:42,383513.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Detach,1f10c43a-d133-4833-8adb-f9d7dd03af3b,2016-05-26 05:59:50,402202.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Coward,cc4c17a5-a6ef-46ee-b82e-549f1055c47d,2016-05-26 05:51:23,506876.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,I'm Going Home,01152f96-8541-427c-b3ce-c51750c19f96,2016-05-25 22:13:02,348552.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Running Out,e3903586-9676-4745-9392-9ddc4443303c,2016-05-25 22:07:22,117241.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,A Place Among the Stars,98a96cca-88e4-4e1a-a5fa-f25ba8f53b1d,2016-05-25 22:03:55,207117.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Afraid of Time,b580647f-ea3a-446d-9c90-79c3fde68458,2016-05-25 22:01:23,152672.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Mountains,aa342b8e-29f5-43f7-ba71-07d87f4ef82c,2016-05-25 21:57:43,219092.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,The Wormhole,975ea6f1-c6ea-4596-ba11-5c317a37b302,2016-05-25 21:56:13,90569.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Message From Home,7beb149d-e529-421d-b610-f2d1bf1f1168,2016-05-25 21:54:32,100877.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Stay,6052a017-54f6-431c-b67f-b3ae05afccf6,2016-05-25 21:47:40,383513.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Day One,dd7368f1-9a4d-4de0-96c3-dc238a6bccf5,2016-05-25 21:44:20,199422.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Dust,12d5b2a8-d762-48a5-a1f5-e98fefe0d9e2,2016-05-25 21:38:39,341395.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Cornfield Chase,442c73a5-8b61-40e6-8eb2-bcd913e1b88d,2016-05-25 21:36:32,126959.0
Hans Zimmer,e6de1f3b-6484-491c-88dd-6d619f142abc,Interstellar: Original Motion Picture Soundtrack,,Dreaming Of The Crash,ba6f5a1a-d8fc-4a7a-afd0-97c42cdab38b,2016-05-25 21:32:37,235837.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Repetition,c0a3a440-3b91-40eb-88ec-81d22508c25b,2016-05-25 21:02:57,179559.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Stella By Starlight,dcc71fe1-ce32-4b1e-91db-038f2e528303,2016-05-25 21:00:01,178866.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Autumn In New York,783bd0f4-b947-46aa-9f88-6a932d5c70d8,2016-05-25 20:56:31,211452.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Lover,863e652a-fcf4-4d59-a1c2-7823b526929a,2016-05-25 20:53:25,189119.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Temptation,6eaa4b8c-44b2-47bc-a57e-f836c7660ba0,2016-05-25 20:49:53,213612.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Rocker (I'll Remember April) - Live At Carnegie Hall/1950,,2016-05-25 20:46:53,191932.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Easy To Love - Live (1949/Carnegie Hall),,2016-05-25 20:44:28,145132.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Repetition - Live At Carnegie Hall/1950,,2016-05-25 20:41:39,168386.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,April In Paris - Live At Carnegie Hall/1950,,2016-05-25 20:37:35,192239.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,What Is This Thing Called Love? - Live At Carnegie Hall/1950,,2016-05-25 20:34:41,174439.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,I'll Remember April,0c44e166-5831-446c-bb56-134de89434e7,2016-05-25 20:31:39,185319.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,I'm In The Mood For Love,8e695451-d607-4e17-9681-bf44e42eadc4,2016-05-25 20:28:06,216306.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Easy To Love,6e04a982-90ce-47f9-abf7-a35cd66e6c4a,2016-05-25 20:24:21,212386.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,They Can't Take That Away From Me,d21ff95f-b083-4305-bafe-7a9537cb7eec,2016-05-25 19:37:52,200266.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,East Of The Sun (West Of The Moon),58e95abd-d23b-4dd1-867e-5949449d1cda,2016-05-25 19:34:14,221132.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Laura,b7cc78bb-1fd6-4530-9c0d-e389ac22d391,2016-05-25 19:31:17,179879.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Out Of Nowhere,e1ed8241-e95d-47b7-84c4-257aece6aae1,2016-05-25 19:26:47,188999.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Dancing In The Dark - With Studio Chatter,,2016-05-25 19:13:39,189800.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,If I Should Lose You,36ed6102-e3e5-476d-8739-38e3346e9f7d,2016-05-25 19:10:53,168679.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,I Didn't Know What Time It Was,2f10934a-ac67-48d0-b10d-134006931977,2016-05-25 19:06:34,194386.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Summertime,74700131-d1a9-4bbc-8aa8-7945c8446b69,2016-05-25 19:03:47,166133.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,April In Paris,82f94e1a-2c1d-45db-ad92-c7578321ac2b,2016-05-25 19:00:41,186106.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Everything Happens To Me,61e02521-cd8e-4741-b7ee-06a170415f19,2016-05-25 18:57:27,197266.0
Charlie Parker,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker With Strings (Classics International Version),,Just Friends,35ffa838-16d0-441a-9783-a3b3f52c57cb,2016-05-25 18:53:57,212599.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,Not You,cda6568a-b626-4c16-a76d-86cf4a53b349,2016-05-25 18:13:02,126160.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,Good Ol' Days - edited version,,2016-05-25 18:09:20,221373.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,Over Seasons,6b6117fa-db83-448c-aff8-13387f923407,2016-05-25 18:05:28,232133.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,La Surf,4f41f0f8-2d94-45bd-966e-876dd03e5585,2016-05-25 18:03:55,92800.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,Mesa Town - edited version,,2016-05-25 18:01:55,120240.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,Some People,7fe89358-e6ad-418c-a602-9521e85f6bc3,2016-05-25 17:57:54,240666.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,Sky's The Limit - edited version,,2016-05-25 17:52:57,297306.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,Superbitch - edited version,,2016-05-25 17:49:03,234400.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,One More Minute,9e27caf8-4ed3-41d6-aa8e-5da8f2f14e11,2016-05-25 16:54:00,388466.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,Everyday,2dce5655-2b2f-40f2-b627-833f6a269dd0,2016-05-25 16:51:35,145133.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,Lying Awake,25c9de57-1c22-4ea7-b974-321aa83bbd6c,2016-05-25 16:47:58,214693.0
Authority Zero,d17dbc4c-7cd4-4a81-83cc-f49f786455f9,A Passage In Time (Edited Version),,A Passage In Time,c1d91ae2-cba5-4647-bbe7-46c37869b8e8,2016-05-25 16:38:51,236600.0
Kaan Tangöze,,Gölge Etme,,Kıyamet,,2016-05-25 15:08:26,274901.0
Kaan Tangöze,,Gölge Etme,,Allı Turnam,,2016-05-25 15:03:37,288907.0
Kaan Tangöze,,Gölge Etme,,Tersname,,2016-05-25 14:58:16,321108.0
Kaan Tangöze,,Gölge Etme,,Kalmak Türküsü,,2016-05-25 14:55:07,188426.0
Kaan Tangöze,,Gölge Etme,,O Yolda,,2016-05-25 14:51:06,241723.0
Kaan Tangöze,,Gölge Etme,,Amerikan Kovboyları,,2016-05-25 14:47:36,209594.0
Kaan Tangöze,,Gölge Etme,,Bir Rüya Gördüm,,2016-05-25 14:43:43,232689.0
Kaan Tangöze,,Gölge Etme,,Taksim meydanı,,2016-05-25 14:38:57,286712.0
Kaan Tangöze,,Gölge Etme,,Şanlı Millet,,2016-05-25 14:28:43,285094.0
Kaan Tangöze,,Gölge Etme,,Bir Kız Bana Emmi Dedi,,2016-05-25 14:26:12,151219.0
Kaan Tangöze,,Gölge Etme,,Bekle Dedi Gitti - Çizik,,2016-05-25 14:21:36,277315.0
Kaan Tangöze,,Gölge Etme,,Gölge Etme,,2016-05-25 14:18:38,177098.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,Blue Veins,c617a01d-dcef-43bd-a81c-163df2a2a30e,2016-05-25 13:13:15,232493.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,Call It a Day,998aec68-5443-4813-82e8-cb69fb81c346,2016-05-25 13:09:38,216600.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,Yellow Sun,68349cfc-e03d-4bea-8376-110e6d56afac,2016-05-25 13:05:00,200666.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,Store Bought Bones,bf66896e-0ab4-4b18-933d-88c9407dc96b,2016-05-25 13:02:35,145106.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,Level,53a9731d-53cc-4ee6-9ff8-2c0f5d2eba41,2016-05-25 13:00:13,141133.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,Together,a8191d51-9edb-459c-a7f5-991b2a1b4bfa,2016-05-25 12:56:15,238226.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,Intimate Secretary,04c65912-cfd5-4c57-a761-b3e8ce36ac89,2016-05-25 12:52:45,210000.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,Broken Boy Soldier,70e3b20c-ff35-4faf-b019-6aaa198143c4,2016-05-25 12:49:43,182240.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,Hands,7614ddb2-108f-4b95-a747-4de0f6b501e8,2016-05-25 12:39:42,241200.0
The Raconteurs,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,Broken Boy Soldiers,0d6ea51b-d4bc-4e87-8db6-0f5110602594,"Steady, as She Goes",c5f4909e-1d7b-4f15-a6f6-1af376bc01c9,2016-05-25 12:36:05,215293.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,The Bourne Identity,,2016-05-25 07:44:02,185444.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,The Dream Synopsis,,2016-05-25 07:40:59,183703.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,Pattern,,2016-05-25 07:36:44,255194.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,She Does the Woods,,2016-05-25 07:33:14,210261.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,Used to Be My Girl,,2016-05-25 07:30:18,175410.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,"Sweet Dreams, TN",,2016-05-25 07:26:22,236252.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,Bad Habits,,2016-05-25 07:23:21,180968.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,The Element of Surprise,,2016-05-25 07:20:29,172003.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,Everything You’ve Come to Expect,,2016-05-25 07:17:15,193865.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,Dracula Teeth,,2016-05-25 07:14:24,171351.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,Miracle Aligner,,2016-05-25 07:10:18,245727.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,Everything You’ve Come To Expect,,Aviation,,2016-05-25 07:06:35,223915.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,The Time Has Come Again,,2016-05-24 21:22:25,142213.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,Meeting Place,,2016-05-24 21:18:28,237960.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,In My Room,,2016-05-24 21:15:56,151413.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,I Don't Like You Anymore,,2016-05-24 21:12:49,186000.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,Black Plant,,2016-05-24 21:08:47,241653.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,My Mistakes Were Made for You,b0f00b88-c225-4ccb-b055-5a7a7e1970fe,2016-05-24 21:05:41,186546.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,Only the Truth,,2016-05-24 21:02:55,166080.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,The Chamber,,2016-05-24 21:00:16,159146.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,Separate and Ever Deadly,,2016-05-24 20:57:26,160413.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,Calm Like You,,2016-05-24 20:54:58,148266.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,Standing Next to Me,48d6bb7f-2dae-4b86-a3d3-591d9cf53a2a,2016-05-24 20:52:37,140413.0
The Last Shadow Puppets,8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Age of the Understatement,fd36fb70-f270-3c8e-a3e3-96f16f8c1809,The Age of the Understatement,577fa4a2-c4e0-426b-916b-bf7321e7af4b,2016-05-24 20:49:29,189560.0
